film_id,title,directors,actor_count,screenwriters,production_companies,genres,award_count,nomination_count,role_count,intro_chars,wikitext_chars,source_url
Q46551,頂尖對決,克里斯托弗·诺兰,5,強納森·諾蘭,华纳兄弟|试金石影片,科幻|惊悚|历史,0,0,0,422,7224,https://zh.wikipedia.org/wiki/%E9%A0%82%E5%B0%96%E5%B0%8D%E6%B1%BA
Q189330,黑暗騎士：黎明昇起,克里斯多福·諾蘭,12,強納森·諾蘭,,动作|恐怖|惊悚|犯罪|战争,0,0,11,820,32728,https://zh.wikipedia.org/wiki/%E9%BB%91%E6%9A%97%E9%A8%8E%E5%A3%AB%EF%BC%9A%E9%BB%8E%E6%98%8E%E6%98%87%E8%B5%B7
Q104123,低俗小说,昆汀·塔伦提诺,26,罗杰·艾弗瑞,法外之徒制片公司|澤西電影公司,喜剧|犯罪,5,1,18,427,19603,https://zh.wikipedia.org/wiki/%E4%BD%8E%E4%BF%97%E5%B0%8F%E8%AF%B4
Q1392744,华尔街之狼,馬丁·斯科塞斯,17,,红岩影片公司|亞壁古道影業|Sikelia Productions,剧情|喜剧|传记,5,5,16,361,28582,https://zh.wikipedia.org/wiki/%E5%8D%8E%E5%B0%94%E8%A1%97%E4%B9%8B%E7%8B%BC
Q244604,少数派报告 (电影),斯蒂芬·斯皮尔伯格,6,}},安培林娛樂公司|克魯斯-華格納製片,动作|科幻|惊悚|犯罪,1,0,6,299,10640,https://zh.wikipedia.org/wiki/%E5%B0%91%E6%95%B0%E6%B4%BE%E6%8A%A5%E5%91%8A_(%E7%94%B5%E5%BD%B1)
Q165325,杀死比尔,昆汀·塔倫提諾,8,昆汀·塔倫提諾,,动作|犯罪,0,4,0,716,17867,https://zh.wikipedia.org/wiki/%E6%9D%80%E6%AD%BB%E6%AF%94%E5%B0%94
Q571032,被解救的姜戈,昆汀·塔倫提諾,5,昆汀·塔倫提諾,溫斯坦影業|哥倫比亞電影公司,动作|喜剧|西部,6,2,0,456,17316,https://zh.wikipedia.org/wiki/%E8%A2%AB%E8%A7%A3%E6%95%91%E7%9A%84%E5%A7%9C%E6%88%88
Q483941,辛德勒的名单,斯蒂芬·斯皮尔伯格,6,,Amblin Entertainment,剧情|传记,16,0,0,380,15901,https://zh.wikipedia.org/wiki/%E8%BE%9B%E5%BE%B7%E5%8B%92%E7%9A%84%E5%90%8D%E5%8D%95
Q167726,侏羅紀公園,史蒂芬·史匹柏,4,大衛·柯普|麥可·克萊頓,安培林娛樂,科幻|惊悚,6,0,0,580,13276,https://zh.wikipedia.org/wiki/%E4%BE%8F%E7%BE%85%E7%B4%80%E5%85%AC%E5%9C%92
Q153723,惡棍特工,昆廷·塔伦蒂诺,8,昆廷·塔伦蒂诺,巴貝爾堡攝影棚,动作|剧情|惊悚|冒险|战争|历史,11,8,0,615,72700,https://zh.wikipedia.org/wiki/%E6%83%A1%E6%A3%8D%E7%89%B9%E5%B7%A5
Q165817,搶救雷恩大兵,,19,,,动作|剧情|战争,8,0,19,231,13168,https://zh.wikipedia.org/wiki/%E6%90%B6%E6%95%91%E9%9B%B7%E6%81%A9%E5%A4%A7%E5%85%B5
Q42047,盜亦有道,馬丁·史柯西斯,5,尼古拉斯·派勒吉|馬丁·史柯西斯,,剧情|犯罪|传记,6,0,0,228,9937,https://zh.wikipedia.org/wiki/%E7%9B%9C%E4%BA%A6%E6%9C%89%E9%81%93
Q190050,鬥陣俱樂部,大卫·芬奇,7,,福斯2000 電影公司|攝政企業,剧情|恐怖|惊悚|犯罪,3,3,4,484,11108,https://zh.wikipedia.org/wiki/%E9%AC%A5%E9%99%A3%E4%BF%B1%E6%A8%82%E9%83%A8
Q3521099,布达佩斯大饭店,魏斯·安德森,18,魏斯·安德森,福斯探照燈影業|巴貝爾斯堡攝影棚,剧情|喜剧|音乐,11,0,18,872,113327,https://zh.wikipedia.org/wiki/%E5%B8%83%E8%BE%BE%E4%BD%A9%E6%96%AF%E5%A4%A7%E9%A5%AD%E5%BA%97
Q217112,月升王国,魏斯·安德森,7,羅曼·柯波拉,American Empirical Pictures|Indian Paintbrush|Scott Rudin Productions,剧情|喜剧|爱情,0,0,1,114,7871,https://zh.wikipedia.org/wiki/%E6%9C%88%E5%8D%87%E7%8E%8B%E5%9B%BD
Q128518,角斗士 (电影),雷利·史考特,8,David Franzoni|約翰·洛根|威廉·尼克尔森,Scott Free Productions|Red Wagon Entertainmen,动作|剧情|历史,10,7,1,303,5973,https://zh.wikipedia.org/wiki/%E8%A7%92%E6%96%97%E5%A3%AB_(%E7%94%B5%E5%BD%B1)
Q184843,银翼杀手,雷利·史考特,9,漢普敦·芬奇,邵氏兄弟,动作|科幻|惊悚|悬疑,4,0,9,988,86372,https://zh.wikipedia.org/wiki/%E9%93%B6%E7%BF%BC%E6%9D%80%E6%89%8B
Q20382729,降临 (电影),丹尼·維勒納夫,5,艾瑞克·赫瑟勒,,剧情|科幻|惊悚,1,0,5,343,23631,https://zh.wikipedia.org/wiki/%E9%99%8D%E4%B8%B4_(%E7%94%B5%E5%BD%B1)
Q190908,七宗罪 (電影),大卫·芬奇,6,安德魯·凱文·沃克,,剧情|惊悚|犯罪|悬疑,1,2,4,268,5515,https://zh.wikipedia.org/wiki/%E4%B8%83%E5%AE%97%E7%BD%AA_(%E9%9B%BB%E5%BD%B1)
Q61448040,寄生上流,奉俊昊,6,奉俊昊,,剧情|家庭,28,6,0,730,112064,https://zh.wikipedia.org/wiki/%E5%AF%84%E7%94%9F%E4%B8%8A%E6%B5%81
Q596631,沙丘II 新王朝,,0,,,,0,0,0,403,2218,https://zh.wikipedia.org/wiki/%E6%B2%99%E4%B8%98II_%E6%96%B0%E7%8E%8B%E6%9C%9D
Q185888,社群網戰,大衛·芬奇,9,艾倫·索金,相對論傳媒,剧情|传记,13,0,8,550,25601,https://zh.wikipedia.org/wiki/%E7%A4%BE%E7%BE%A4%E7%B6%B2%E6%88%B0
Q189540,七武士,黑澤明,5,橋本忍,,动作|剧情,0,0,0,1125,103366,https://zh.wikipedia.org/wiki/%E4%B8%83%E6%AD%A6%E5%A3%AB
Q155653,千与千寻,宮崎駿,7,宮崎駿,吉卜力工作室,剧情|动画|奇幻|冒险|体育,12,0,0,762,102090,https://zh.wikipedia.org/wiki/%E5%8D%83%E4%B8%8E%E5%8D%83%E5%AF%BB
Q29011,哈尔的移动城堡,宮崎駿,5,宮崎駿,吉卜力工作室,动画|奇幻|冒险,1,0,0,713,30278,https://zh.wikipedia.org/wiki/%E5%93%88%E5%B0%94%E7%9A%84%E7%A7%BB%E5%8A%A8%E5%9F%8E%E5%A0%A1
Q766263,重庆森林,,0,,,剧情|爱情,7,0,0,351,30235,https://zh.wikipedia.org/wiki/%E9%87%8D%E5%BA%86%E6%A3%AE%E6%9E%97
Q39571,龙猫,宮崎駿,5,宮崎駿,吉卜力工作室,动画|奇幻|家庭,2,0,0,670,87290,https://zh.wikipedia.org/wiki/%E9%BE%99%E7%8C%AB
Q164702,2046 (電影),王家衛,16,王家衛,上海電影|德法公共电视台|法國電視三台|德國電視二台,剧情|爱情|科幻|音乐,10,0,11,239,26899,https://zh.wikipedia.org/wiki/2046_(%E9%9B%BB%E5%BD%B1)
Q475693,原罪犯,朴贊郁,3,,,剧情|犯罪,3,0,0,165,1827,https://zh.wikipedia.org/wiki/%E5%8E%9F%E7%BD%AA%E7%8A%AF
Q152780,少年Pi的奇幻漂流 (電影),李安,1,,Fox 2000 -{Pi}-ctures,剧情|奇幻|冒险,7,0,0,265,36428,https://zh.wikipedia.org/wiki/%E5%B0%91%E5%B9%B4Pi%E7%9A%84%E5%A5%87%E5%B9%BB%E6%BC%82%E6%B5%81_(%E9%9B%BB%E5%BD%B1)
Q160618,斷背山,李安,4,賴瑞·麥可莫特瑞,,剧情|爱情,12,0,0,429,11658,https://zh.wikipedia.org/wiki/%E6%96%B7%E8%83%8C%E5%B1%B1
Q843234,臥虎藏龍,,0,,,,0,0,0,214,4393,https://zh.wikipedia.org/wiki/%E8%87%A5%E8%99%8E%E8%97%8F%E9%BE%8D
Q1056853,花樣年華,王家衛,7,王家衛,,剧情|爱情,13,0,7,387,49756,https://zh.wikipedia.org/wiki/%E8%8A%B1%E6%A8%A3%E5%B9%B4%E8%8F%AF
Q186572,魔法公主,宮崎駿,5,宮崎駿,吉卜力工作室,动画|奇幻|冒险,3,3,0,614,79999,https://zh.wikipedia.org/wiki/%E9%AD%94%E6%B3%95%E5%85%AC%E4%B8%BB
Q300622,天下无贼,馮小剛,6,王刚|林黎胜|张家鲁|馮小剛,华谊兄弟,剧情|犯罪,2,0,0,307,8309,https://zh.wikipedia.org/wiki/%E5%A4%A9%E4%B8%8B%E6%97%A0%E8%B4%BC
Q133461,悲情城市,侯孝賢,6,吳念真|朱天文,年代有限公司,剧情|战争|家庭,3,0,0,513,34696,https://zh.wikipedia.org/wiki/%E6%82%B2%E6%83%85%E5%9F%8E%E5%B8%82
Q11085495,无人区 (电影),宁浩,4,述平|邢爱娜|崔斯韦|王红卫|尚可|宁浩,中国电影股份有限公司|北京橙天嘉禾影视制作有限公司|北京小马奔腾影业有限公司,剧情|犯罪,1,1,0,164,12487,https://zh.wikipedia.org/wiki/%E6%97%A0%E4%BA%BA%E5%8C%BA_(%E7%94%B5%E5%BD%B1)
Q855284,疯狂的石头,宁浩,7,岳小军|张承,映艺娱乐有限公司,剧情|喜剧|犯罪,4,0,0,353,9997,https://zh.wikipedia.org/wiki/%E7%96%AF%E7%8B%82%E7%9A%84%E7%9F%B3%E5%A4%B4
Q166588,红高粱 (电影),张艺谋,5,陈剑雨|朱伟|莫言,西安电影制片厂,剧情|战争,4,0,5,226,3162,https://zh.wikipedia.org/wiki/%E7%BA%A2%E9%AB%98%E7%B2%B1_(%E7%94%B5%E5%BD%B1)
Q6705257,色，戒,,0,,,,0,0,0,20,2900,https://zh.wikipedia.org/wiki/%E8%89%B2%EF%BC%8C%E6%88%92
Q2633399,让子弹飞,姜文,3,马识途|朱蘇進|述平|危笑,,动作|剧情|喜剧,8,0,0,130,13308,https://zh.wikipedia.org/wiki/%E8%AE%A9%E5%AD%90%E5%BC%B9%E9%A3%9E
Q3765957,阳光灿烂的日子,姜文,21,王朔,中国电影合作制片公司,剧情,6,0,21,220,4913,https://zh.wikipedia.org/wiki/%E9%98%B3%E5%85%89%E7%81%BF%E7%83%82%E7%9A%84%E6%97%A5%E5%AD%90
Q1155695,一代宗師,王家衛,4,鄒静之|徐浩峰,,动作|剧情|传记,21,1,0,328,26838,https://zh.wikipedia.org/wiki/%E4%B8%80%E4%BB%A3%E5%AE%97%E5%B8%AB
Q714057,無間道,劉偉強|麥兆輝,4,麥兆輝|莊文強,寰亞電影|基本映-{画}-有限公司,剧情|悬疑,18,0,0,517,20105,https://zh.wikipedia.org/wiki/%E7%84%A1%E9%96%93%E9%81%93
Q696413,霸王別姬 (電影),陳凱歌,3,李碧華,北京電影製片廠,剧情|爱情|战争,4,0,0,401,11942,https://zh.wikipedia.org/wiki/%E9%9C%B8%E7%8E%8B%E5%88%A5%E5%A7%AC_(%E9%9B%BB%E5%BD%B1)
Q536299,少林足球,周星馳|李力持,3,曾謹昌|馮勉恆|馮志強|盧薇,星輝海外有限公司|寰宇娛樂文化,动作|剧情|喜剧,10,0,0,254,14140,https://zh.wikipedia.org/wiki/%E5%B0%91%E6%9E%97%E8%B6%B3%E7%90%83
Q708888,甜蜜蜜 (电影),陈可辛,2,岸西,嘉禾娛樂事業有限公司,剧情|爱情|音乐,18,0,0,208,18994,https://zh.wikipedia.org/wiki/%E7%94%9C%E8%9C%9C%E8%9C%9C_(%E7%94%B5%E5%BD%B1)
Q85883356,她和他的戀愛花期,土井裕泰,8,坂元裕二,Filmmakers|Little More,爱情,0,0,0,273,6181,https://zh.wikipedia.org/wiki/%E5%A5%B9%E5%92%8C%E4%BB%96%E7%9A%84%E6%88%80%E6%84%9B%E8%8A%B1%E6%9C%9F
